year,total_energy,area,month
1999,664013,okinawa,07
1999,2022004,hokkaido,06
1999,5429468,tohoku,06
1999,21265887,tokyo,06
1999,9135459,chubu,06
1999,1887924,hokuriku,06
1999,10603235,kansai,06
1999,3939018,chugoku,06
1999,1890791,shikoku,06
1999,5571315,kyushu,06
1999,533356,okinawa,06
1999,2168878,hokkaido,05
1999,5491153,tohoku,05
1999,19926680,tokyo,05
1999,8888475,chubu,05
1999,1868300,hokuriku,05
1999,10313001,kansai,05
1999,3888648,chugoku,05
1999,1900141,shikoku,05
1999,5494762,kyushu,05
1999,470028,okinawa,05
1999,2362459,hokkaido,04
1999,5895647,tohoku,04
1999,21876979,tokyo,04
1999,9594970,chubu,04
1999,1920787,hokuriku,04
1999,11049296,kansai,04
1999,4269780,chugoku,04
1999,1958153,shikoku,04
1999,5716351,kyushu,04
1999,462037,okinawa,04
1999,2353010,hokkaido,03
1999,5863208,tohoku,03
1999,21820951,tokyo,03
1999,9767550,chubu,03
1999,2049261,hokuriku,03
1999,11074245,kansai,03
1999,4220121,chugoku,03
1999,2025248,shikoku,03
1999,5685218,kyushu,03
1999,414448,okinawa,03
1999,2495919,hokkaido,02
1999,6063355,tohoku,02
1999,22648029,tokyo,02
1999,9978137,chubu,02
1999,2046007,hokuriku,02
1999,11416602,kansai,02
1999,4375310,chugoku,02
1999,2002806,shikoku,02
1999,5774100,kyushu,02
1999,429012,okinawa,02
1999,2540916,hokkaido,01
1999,6309638,tohoku,01
1999,23252510,tokyo,01
1999,10255797,chubu,01
1999,2156752,hokuriku,01
1999,11847488,kansai,01
1999,4441257,chugoku,01
1999,2161731,shikoku,01
1999,6184068,kyushu,01
1999,453667,okinawa,01
1998,2252845,hokkaido,12
1998,5859488,tohoku,12
1998,21412973,tokyo,12
1998,9193752,chubu,12
1998,1970483,hokuriku,12
1998,10591712,kansai,12
1998,4066341,chugoku,12
1998,1932578,shikoku,12
1998,5416325,kyushu,12
1998,467568,okinawa,12
1998,2244312,hokkaido,11
1998,5511922,tohoku,11
1998,20589299,tokyo,11
1998,9281116,chubu,11
1998,1856444,hokuriku,11
1998,10568665,kansai,11
1998,3992177,chugoku,11
1998,1837936,shikoku,11
1998,5496036,kyushu,11
1998,576037,okinawa,11
1998,2217547,hokkaido,10
1998,5565195,tohoku,10
1998,21802776,tokyo,10
1998,9786747,chubu,10
1998,1951467,hokuriku,10
1998,11518046,kansai,10
1998,4323893,chugoku,10
1998,1974456,shikoku,10
1998,6096224,kyushu,10
1998,643972,okinawa,10
1998,2218755,hokkaido,09
1998,5882061,tohoku,09
1998,24365522,tokyo,09
1998,10902035,chubu,09
1998,2051905,hokuriku,09
1998,13112048,kansai,09
1998,4779093,chugoku,09
1998,2232004,shikoku,09
1998,6880894,kyushu,09
1998,700477,okinawa,09
1998,2247691,hokkaido,08
1998,5819536,tohoku,08
1998,24424171,tokyo,08
1998,10856608,chubu,08
1998,2105207,hokuriku,08
1998,13994349,kansai,08
1998,5046128,chugoku,08
1998,2451310,shikoku,08
1998,7387431,kyushu,08
1998,736250,okinawa,08
1998,2088869,hokkaido,07
1998,5623123,tohoku,07
1998,23674208,tokyo,07
1998,10331284,chubu,07
1998,2101094,hokuriku,07
1998,12677357,kansai,07
1998,4426597,chugoku,07
1998,2277213,shikoku,07
1998,6465935,kyushu,07
1998,658754,okinawa,07
1998,2004351,hokkaido,06
1998,5340628,tohoku,06
1998,20605166,tokyo,06
1998,9130957,chubu,06
1998,1870327,hokuriku,06
1998,10609256,kansai,06
1998,3938374,chugoku,06
1998,1909041,shikoku,06
1998,5540393,kyushu,06
1998,585292,okinawa,06
1998,2103374,hokkaido,05
1998,5447995,tohoku,05
1998,20531288,tokyo,05
1998,9163153,chubu,05
1998,1896431,hokuriku,05
1998,10614227,kansai,05
1998,3882096,chugoku,05
1998,1883974,shikoku,05
1998,5498099,kyushu,05
1998,508644,okinawa,05
1998,2295480,hokkaido,04
1998,5771297,tohoku,04
1998,21920449,tokyo,04
1998,9521059,chubu,04
1998,1914714,hokuriku,04
1998,10793804,kansai,04
1998,4120435,chugoku,04
1998,1907146,shikoku,04
1998,5599935,kyushu,04
1998,441379,okinawa,04
1998,2276898,hokkaido,03
1998,5666496,tohoku,03
1998,21498617,tokyo,03
1998,9562720,chubu,03
1998,1994155,hokuriku,03
1998,10731718,kansai,03
1998,4158958,chugoku,03
1998,1949947,shikoku,03
1998,5463919,kyushu,03
1998,404041,okinawa,03
1998,2492120,hokkaido,02
1998,5982194,tohoku,02
1998,23224509,tokyo,02
1998,10130748,chubu,02
1998,2034897,hokuriku,02
1998,11579505,kansai,02
1998,4481708,chugoku,02
1998,1998951,shikoku,02
1998,5834303,kyushu,02
1998,446572,okinawa,02
1998,2520035,hokkaido,01
1998,6358324,tohoku,01
1998,23437023,tokyo,01
1998,10454203,chubu,01
1998,2197280,hokuriku,01
1998,12056326,kansai,01
1998,4539398,chugoku,01
1998,2146344,shikoku,01
1998,6204154,kyushu,01
1998,444733,okinawa,01
1997,2112820,hokkaido,12
1997,5729822,tohoku,12
1997,21036491,tokyo,12
1997,9079539,chubu,12
1997,2009128,hokuriku,12
1997,10595573,kansai,12
1997,4054603,chugoku,12
1997,1941187,shikoku,12
1997,5342669,kyushu,12
1997,451476,okinawa,12
1997,2187282,hokkaido,11
1997,5512349,tohoku,11
1997,20460516,tokyo,11
1997,9345027,chubu,11
1997,1932900,hokuriku,11
1997,10566226,kansai,11
1997,4100799,chugoku,11
1997,1816876,shikoku,11
1997,5403619,kyushu,11
1997,494062,okinawa,11
1997,2164879,hokkaido,10
1997,5494816,tohoku,10
1997,20860701,tokyo,10
1997,9636647,chubu,10
1997,1976395,hokuriku,10
1997,11077520,kansai,10
1997,4205427,chugoku,10
1997,1902381,shikoku,10
1997,5702069,kyushu,10
1997,563389,okinawa,10
1997,2190395,hokkaido,09
1997,5718621,tohoku,09
1997,23928442,tokyo,09
1997,10794694,chubu,09
1997,2115055,hokuriku,09
1997,13109273,kansai,09
1997,4690788,chugoku,09
1997,2139782,shikoku,09
1997,6662550,kyushu,09
1997,635224,okinawa,09
1997,2258493,hokkaido,08
1997,6190049,tohoku,08
1997,25297066,tokyo,08
1997,10716905,chubu,08
1997,2229674,hokuriku,08
1997,13484291,kansai,08
1997,4847624,chugoku,08
1997,2233555,shikoku,08
1997,6936983,kyushu,08
1997,667284,okinawa,08
1997,2094225,hokkaido,07
1997,5748727,tohoku,07
1997,24113343,tokyo,07
1997,10231104,chubu,07
1997,2155866,hokuriku,07
1997,12258733,kansai,07
1997,4357617,chugoku,07
1997,2105640,shikoku,07
1997,6271969,kyushu,07
1997,583490,okinawa,07
1997,1997916,hokkaido,06
1997,5230079,tohoku,06
1997,20452447,tokyo,06
1997,9123225,chubu,06
1997,1947806,hokuriku,06
1997,10591645,kansai,06
1997,4049968,chugoku,06
1997,1841948,shikoku,06
1997,5402702,kyushu,06
1997,539834,okinawa,06
1997,2141746,hokkaido,05
1997,5383177,tohoku,05
1997,20200701,tokyo,05
1997,9209065,chubu,05
1997,1931704,hokuriku,05
1997,10766594,kansai,05
1997,3957334,chugoku,05
1997,1845216,shikoku,05
1997,5324484,kyushu,05
1997,465957,okinawa,05
1997,2250632,hokkaido,04
1997,5562050,tohoku,04
1997,20866510,tokyo,04
1997,9204161,chubu,04
1997,1962549,hokuriku,04
1997,10629825,kansai,04
1997,4149151,chugoku,04
1997,1850111,shikoku,04
1997,5346932,kyushu,04
1997,429980,okinawa,04
1997,2253212,hokkaido,03
1997,5628606,tohoku,03
1997,21016718,tokyo,03
1997,9719888,chubu,03
1997,2028479,hokuriku,03
1997,11053358,kansai,03
1997,4227605,chugoku,03
1997,1920232,shikoku,03
1997,5461389,kyushu,03
1997,379178,okinawa,03
1997,2323339,hokkaido,02
1997,5880994,tohoku,02
1997,22508275,tokyo,02
1997,10143811,chubu,02
1997,2070584,hokuriku,02
1997,11692409,kansai,02
1997,4477554,chugoku,02
1997,1999996,shikoku,02
1997,5753320,kyushu,02
1997,415268,okinawa,02
1997,2464193,hokkaido,01
1997,6149593,tohoku,01
1997,22914293,tokyo,01
1997,10405116,chubu,01
1997,2187924,hokuriku,01
1997,12051311,kansai,01
1997,4500443,chugoku,01
1997,2139398,shikoku,01
1997,6191321,kyushu,01
1997,425234,okinawa,01
1996,2179691,hokkaido,12
1996,5418915,tohoku,12
1996,20994951,tokyo,12
1996,9292056,chubu,12
1996,2021976,hokuriku,12
1996,10878921,kansai,12
1996,4146656,chugoku,12
1996,1898050,shikoku,12
1996,5437367,kyushu,12
1996,443775,okinawa,12
1996,2150167,hokkaido,11
1996,5371307,tohoku,11
1996,20705301,tokyo,11
1996,9224819,chubu,11
1996,1927507,hokuriku,11
1996,10568937,kansai,11
1996,3959138,chugoku,11
1996,1774314,shikoku,11
1996,5286806,kyushu,11
1996,511600,okinawa,11
1996,2078235,hokkaido,10
1996,5364142,tohoku,10
1996,19835917,tokyo,10
1996,9139092,chubu,10
1996,1921440,hokuriku,10
1996,10526518,kansai,10
1996,4052195,chugoku,10
1996,1788589,shikoku,10
1996,5619539,kyushu,10
1996,577233,okinawa,10
1996,2129338,hokkaido,09
1996,5446893,tohoku,09
1996,22385372,tokyo,09
1996,10108178,chubu,09
1996,1981638,hokuriku,09
1996,12263616,kansai,09
1996,4514265,chugoku,09
1996,1981251,shikoku,09
1996,6423440,kyushu,09
1996,647022,okinawa,09
1996,2129347,hokkaido,08
1996,5676560,tohoku,08
1996,24431141,tokyo,08
1996,10888710,chubu,08
1996,2249980,hokuriku,08
1996,14261048,kansai,08
1996,5053989,chugoku,08
1996,2332323,shikoku,08
1996,7073304,kyushu,08
1996,683821,okinawa,08
1996,1938740,hokkaido,07
1996,5334173,tohoku,07
1996,22022451,tokyo,07
1996,9637152,chubu,07
1996,2085887,hokuriku,07
1996,11571194,kansai,07
1996,4093660,chugoku,07
1996,2057003,shikoku,07
1996,5937657,kyushu,07
1996,621717,okinawa,07
1996,1938922,hokkaido,06
1996,5091114,tohoku,06
1996,20207395,tokyo,06
1996,8771507,chubu,06
1996,1857197,hokuriku,06
1996,10301645,kansai,06
1996,3897674,chugoku,06
1996,1784477,shikoku,06
1996,5193079,kyushu,06
1996,479550,okinawa,06
1996,2059085,hokkaido,05
1996,5201527,tohoku,05
1996,19511464,tokyo,05
1996,9101779,chubu,05
1996,1872432,hokuriku,05
1996,10611835,kansai,05
1996,3836397,chugoku,05
1996,1818763,shikoku,05
1996,5275242,kyushu,05
1996,410285,okinawa,05
1996,2158097,hokkaido,04
1996,5570886,tohoku,04
1996,20892378,tokyo,04
1996,9148339,chubu,04
1996,1946450,hokuriku,04
1996,10598126,kansai,04
1996,4034722,chugoku,04
1996,1840952,shikoku,04
1996,5340306,kyushu,04
1996,411132,okinawa,04
1996,2235791,hokkaido,03
1996,5531659,tohoku,03
1996,21567074,tokyo,03
1996,9792063,chubu,03
1996,2042807,hokuriku,03
1996,11367932,kansai,03
1996,4279475,chugoku,03
1996,1924245,shikoku,03
1996,5531589,kyushu,03
1996,388335,okinawa,03
1996,2300858,hokkaido,02
1996,5837992,tohoku,02
1996,21925515,tokyo,02
1996,9813946,chubu,02
1996,2030663,hokuriku,02
1996,11502020,kansai,02
1996,4365504,chugoku,02
1996,1969146,shikoku,02
1996,5657279,kyushu,02
1996,394016,okinawa,02
1996,2207720,hokkaido,01
1996,5914860,tohoku,01
1996,22725357,tokyo,01
1996,10066769,chubu,01
1996,2132544,hokuriku,01
1996,11798429,kansai,01
1996,4357530,chugoku,01
1996,2065905,shikoku,01
1996,5955459,kyushu,01
1996,418998,okinawa,01
1995,2023927,hokkaido,12
1995,5387601,tohoku,12
1995,20724667,tokyo,12
1995,9146832,chubu,12
1995,2012315,hokuriku,12
1995,10813069,kansai,12
1995,4017491,chugoku,12
1995,1824393,shikoku,12
1995,5326651,kyushu,12
1995,404900,okinawa,12
1995,1978746,hokkaido,11
1995,5012310,tohoku,11
1995,19575524,tokyo,11
1995,8798733,chubu,11
1995,1858148,hokuriku,11
1995,10110035,kansai,11
1995,3820510,chugoku,11
1995,1688531,shikoku,11
1995,5097387,kyushu,11
1995,496563,okinawa,11
1995,1968432,hokkaido,10
1995,5041218,tohoku,10
1995,19651200,tokyo,10
1995,8739244,chubu,10
1995,1847182,hokuriku,10
1995,10323776,kansai,10
1995,3827507,chugoku,10
1995,1723555,shikoku,10
1995,5249972,kyushu,10
1995,582369,okinawa,10
1995,2045209,hokkaido,09
1995,5299653,tohoku,09
1995,24125505,tokyo,09
1995,10422891,chubu,09
1995,1969053,hokuriku,09
1995,12707160,kansai,09
1995,4643782,chugoku,09
1995,2044917,shikoku,09
1995,6535726,kyushu,09
1995,652076,okinawa,09
1995,2022176,hokkaido,08
1995,5627807,tohoku,08
1995,24560572,tokyo,08
1995,10446708,chubu,08
1995,2178947,hokuriku,08
1995,13820544,kansai,08
1995,4657488,chugoku,08
1995,2273587,shikoku,08
1995,6755226,kyushu,08
1995,619362,okinawa,08
1995,1874055,hokkaido,07
1995,5060170,tohoku,07
1995,21059978,tokyo,07
1995,9376976,chubu,07
1995,1942622,hokuriku,07
1995,11313764,kansai,07
1995,4005530,chugoku,07
1995,1929592,shikoku,07
1995,5602592,kyushu,07
1995,576430,okinawa,07
1995,1868979,hokkaido,06
1995,4938114,tohoku,06
1995,19161068,tokyo,06
1995,8433250,chubu,06
1995,1778577,hokuriku,06
1995,9747824,kansai,06
1995,3685635,chugoku,06
1995,1699061,shikoku,06
1995,4887102,kyushu,06
1995,491223,okinawa,06
1995,1873100,hokkaido,05
1995,4909443,tohoku,05
1995,18471778,tokyo,05
1995,8393321,chubu,05
1995,1804727,hokuriku,05
1995,9815661,kansai,05
1995,3686182,chugoku,05
1995,1703772,shikoku,05
1995,5019409,kyushu,05
1995,440237,okinawa,05
1995,2045604,hokkaido,04
1995,5239075,tohoku,04
1995,20802932,tokyo,04
1995,9174881,chubu,04
1995,1863672,hokuriku,04
1995,10495842,kansai,04
1995,4054186,chugoku,04
1995,1719310,shikoku,04
1995,5057031,kyushu,04
1995,389928,okinawa,04
1995,2015248,hokkaido,03
1995,5163273,tohoku,03
1995,20647659,tokyo,03
1995,9428266,chubu,03
1995,1984872,hokuriku,03
1995,10761781,kansai,03
1995,4078548,chugoku,03
1995,1826165,shikoku,03
1995,5237019,kyushu,03
1995,362360,okinawa,03
1995,2160861,hokkaido,02
1995,5414584,tohoku,02
1995,20924901,tokyo,02
1995,9346463,chubu,02
1995,1924408,hokuriku,02
1995,10786846,kansai,02
1995,4151370,chugoku,02
1995,1822878,shikoku,02
1995,5243199,kyushu,02
1995,386278,okinawa,02
1995,2123202,hokkaido,01
1995,5763557,tohoku,01
1995,21709429,tokyo,01
1995,9560854,chubu,01
1995,2076587,hokuriku,01
1995,10987720,kansai,01
1995,4194910,chugoku,01
1995,1958373,shikoku,01
1995,5602594,kyushu,01
1995,401196,okinawa,01
1994,1940195,hokkaido,12
1994,5182423,tohoku,12
1994,19929987,tokyo,12
1994,8716008,chubu,12
1994,1903998,hokuriku,12
1994,10237270,kansai,12
1994,3840073,chugoku,12
1994,1696402,shikoku,12
1994,4837773,kyushu,12
1994,407586,okinawa,12
1994,1887390,hokkaido,11
1994,4898877,tohoku,11
1994,18975470,tokyo,11
1994,8406953,chubu,11
1994,1795110,hokuriku,11
1994,9718057,kansai,11
1994,3773764,chugoku,11
1994,1617987,shikoku,11
1994,4773991,kyushu,11
1994,438260,okinawa,11
1994,1944322,hokkaido,10
1994,4973224,tohoku,10
1994,19958318,tokyo,10
1994,8918751,chubu,10
1994,1811690,hokuriku,10
1994,10642247,kansai,10
1994,3978755,chugoku,10
1994,1705190,shikoku,10
1994,5139617,kyushu,10
1994,507254,okinawa,10
1994,2045428,hokkaido,09
1994,5423693,tohoku,09
1994,23370050,tokyo,09
1994,10430755,chubu,09
1994,2058752,hokuriku,09
1994,13082531,kansai,09
1994,4723848,chugoku,09
1994,2066379,shikoku,09
1994,6368668,kyushu,09
1994,618330,okinawa,09
1994,1969182,hokkaido,08
1994,5761731,tohoku,08
1994,24868063,tokyo,08
1994,10464322,chubu,08
1994,2216457,hokuriku,08
1994,13836826,kansai,08
1994,4818373,chugoku,08
1994,2225111,shikoku,08
1994,6759178,kyushu,08
1994,644356,okinawa,08
1994,1810591,hokkaido,07
1994,4990869,tohoku,07
1994,22065549,tokyo,07
1994,9666392,chubu,07
1994,2012320,hokuriku,07
1994,12249726,kansai,07
1994,4261441,chugoku,07
1994,2012420,shikoku,07
1994,5800025,kyushu,07
1994,575843,okinawa,07
1994,1746034,hokkaido,06
1994,4833130,tohoku,06
1994,19107268,tokyo,06
1994,8325990,chubu,06
1994,1759088,hokuriku,06
1994,9840081,kansai,06
1994,3643245,chugoku,06
1994,1682389,shikoku,06
1994,4853277,kyushu,06
1994,465876,okinawa,06
1994,1823660,hokkaido,05
1994,4657755,tohoku,05
1994,17638908,tokyo,05
1994,8000214,chubu,05
1994,1726762,hokuriku,05
1994,9518696,kansai,05
1994,3490861,chugoku,05
1994,1620316,shikoku,05
1994,4748911,kyushu,05
1994,426539,okinawa,05
1994,1979070,hokkaido,04
1994,4978888,tohoku,04
1994,19659446,tokyo,04
1994,8851605,chubu,04
1994,1777416,hokuriku,04
1994,10271853,kansai,04
1994,3848160,chugoku,04
1994,1691754,shikoku,04
1994,4958009,kyushu,04
1994,372239,okinawa,04
1994,1926216,hokkaido,03
1994,4952122,tohoku,03
1994,19594753,tokyo,03
1994,8920794,chubu,03
1994,1932571,hokuriku,03
1994,10386564,kansai,03
1994,3868780,chugoku,03
1994,1801954,shikoku,03
1994,4969546,kyushu,03
1994,346445,okinawa,03
1994,2043896,hokkaido,02
1994,5097645,tohoku,02
1994,20511615,tokyo,02
1994,8946878,chubu,02
1994,1857195,hokuriku,02
1994,10541406,kansai,02
1994,3895220,chugoku,02
1994,1788516,shikoku,02
1994,4987907,kyushu,02
1994,367072,okinawa,02
1994,2041659,hokkaido,01
1994,5342160,tohoku,01
1994,20995431,tokyo,01
1994,9059396,chubu,01
1994,1976860,hokuriku,01
1994,10868861,kansai,01
1994,3994744,chugoku,01
1994,1860001,shikoku,01
1994,5323974,kyushu,01
1994,382113,okinawa,01
1993,1853620,hokkaido,12
1993,4883344,tohoku,12
1993,19053663,tokyo,12
1993,8198471,chubu,12
1993,1816029,hokuriku,12
1993,9928588,kansai,12
1993,3762138,chugoku,12
1993,1714030,shikoku,12
1993,4753482,kyushu,12
1993,387219,okinawa,12
1993,1827647,hokkaido,11
1993,4618061,tohoku,11
1993,18121610,tokyo,11
1993,8036189,chubu,11
1993,1719604,hokuriku,11
1993,9343556,kansai,11
1993,3534770,chugoku,11
1993,1577127,shikoku,11
1993,4615484,kyushu,11
1993,450928,okinawa,11
1993,1822425,hokkaido,10
1993,4617176,tohoku,10
1993,18540322,tokyo,10
1993,8241925,chubu,10
1993,1710968,hokuriku,10
1993,9795150,kansai,10
1993,3671157,chugoku,10
1993,1639256,shikoku,10
1993,4763803,kyushu,10
1993,525176,okinawa,10
1993,1857366,hokkaido,09
1993,4709002,tohoku,09
1993,20569172,tokyo,09
1993,9203626,chubu,09
1993,1753094,hokuriku,09
1993,11097147,kansai,09
1993,3962830,chugoku,09
1993,1768342,shikoku,09
1993,5366380,kyushu,09
1993,587531,okinawa,09
1993,1820003,hokkaido,08
1993,4650165,tohoku,08
1993,19776682,tokyo,08
1993,8687617,chubu,08
1993,1792918,hokuriku,08
1993,11580175,kansai,08
1993,3998203,chugoku,08
1993,1891207,shikoku,08
1993,5487447,kyushu,08
1993,612459,okinawa,08
1993,1720660,hokkaido,07
1993,4649907,tohoku,07
1993,19064136,tokyo,07
1993,8616071,chubu,07
1993,1808462,hokuriku,07
1993,10567565,kansai,07
1993,3769084,chugoku,07
1993,1785123,shikoku,07
1993,5168612,kyushu,07
1993,554265,okinawa,07
1993,1697253,hokkaido,06
1993,4540809,tohoku,06
1993,18314766,tokyo,06
1993,8094681,chubu,06
1993,1713464,hokuriku,06
1993,9487638,kansai,06
1993,3571958,chugoku,06
1993,1645121,shikoku,06
1993,4579632,kyushu,06
1993,473407,okinawa,06
1993,1780321,hokkaido,05
1993,4522059,tohoku,05
1993,18056578,tokyo,05
1993,8027352,chubu,05
1993,1700361,hokuriku,05
1993,9460772,kansai,05
1993,3590802,chugoku,05
1993,1609869,shikoku,05
1993,4689638,kyushu,05
1993,398441,okinawa,05
1993,1876704,hokkaido,04
1993,5007593,tohoku,04
1993,19066036,tokyo,04
1993,8834508,chubu,04
1993,1826519,hokuriku,04
1993,10242370,kansai,04
1993,3881241,chugoku,04
1993,1699555,shikoku,04
1993,4847503,kyushu,04
1993,360456,okinawa,04
1993,1863775,hokkaido,03
1993,4894042,tohoku,03
1993,18994364,tokyo,03
1993,8735933,chubu,03
1993,1907457,hokuriku,03
1993,10141530,kansai,03
1993,3806798,chugoku,03
1993,1759765,shikoku,03
1993,4854422,kyushu,03
1993,335547,okinawa,03
1993,1980878,hokkaido,02
1993,4794408,tohoku,02
1993,19789360,tokyo,02
1993,8681838,chubu,02
1993,1798153,hokuriku,02
1993,10146790,kansai,02
1993,3824020,chugoku,02
1993,1749920,shikoku,02
1993,4792799,kyushu,02
1993,354391,okinawa,02
1993,1930550,hokkaido,01
1993,5267843,tohoku,01
1993,20675620,tokyo,01
1993,9079570,chubu,01
1993,1953324,hokuriku,01
1993,10770072,kansai,01
1993,3963874,chugoku,01
1993,1789807,shikoku,01
1993,5234315,kyushu,01
1993,364119,okinawa,01
1992,1803414,hokkaido,12
1992,4643454,tohoku,12
1992,18323770,tokyo,12
1992,8106984,chubu,12
1992,1829595,hokuriku,12
1992,9595250,kansai,12
1992,3617845,chugoku,12
1992,1679674,shikoku,12
1992,4583901,kyushu,12
1992,359133,okinawa,12
1992,1834301,hokkaido,11
1992,4520192,tohoku,11
1992,18541144,tokyo,11
1992,8276285,chubu,11
1992,1766366,hokuriku,11
1992,9524177,kansai,11
1992,3582989,chugoku,11
1992,1561580,shikoku,11
1992,4550391,kyushu,11
1992,420552,okinawa,11
1992,1791224,hokkaido,10
1992,4632197,tohoku,10
1992,18125609,tokyo,10
1992,8395786,chubu,10
1992,1791616,hokuriku,10
1992,9866676,kansai,10
1992,3687270,chugoku,10
1992,1637638,shikoku,10
1992,4889679,kyushu,10
1992,504364,okinawa,10
1992,1884365,hokkaido,09
1992,4751735,tohoku,09
1992,21073060,tokyo,09
1992,9456017,chubu,09
1992,1931004,hokuriku,09
1992,11589387,kansai,09
1992,4063915,chugoku,09
1992,1852026,shikoku,09
1992,5573124,kyushu,09
1992,548360,okinawa,09
1992,1834098,hokkaido,08
1992,4808073,tohoku,08
1992,21884595,tokyo,08
1992,9493128,chubu,08
1992,1946885,hokuriku,08
1992,12305040,kansai,08
1992,4259298,chugoku,08
1992,1955841,shikoku,08
1992,5696164,kyushu,08
1992,569712,okinawa,08
1992,1740928,hokkaido,07
1992,4718938,tohoku,07
1992,18834208,tokyo,07
1992,8834000,chubu,07
1992,1907566,hokuriku,07
1992,10264302,kansai,07
1992,3719646,chugoku,07
1992,1745581,shikoku,07
1992,4898319,kyushu,07
1992,498120,okinawa,07
1992,1679558,hokkaido,06
1992,4509196,tohoku,06
1992,17503620,tokyo,06
1992,7977247,chubu,06
1992,1725657,hokuriku,06
1992,9216012,kansai,06
1992,3434902,chugoku,06
1992,1569122,shikoku,06
1992,4443652,kyushu,06
1992,425355,okinawa,06
1992,1742787,hokkaido,05
1992,4339297,tohoku,05
1992,17792680,tokyo,05
1992,7922045,chubu,05
1992,1697201,hokuriku,05
1992,9503503,kansai,05
1992,3432372,chugoku,05
1992,1531613,shikoku,05
1992,4597934,kyushu,05
1992,373645,okinawa,05
1992,1824040,hokkaido,04
1992,4793740,tohoku,04
1992,18514421,tokyo,04
1992,8280468,chubu,04
1992,1750495,hokuriku,04
1992,9639330,kansai,04
1992,3611200,chugoku,04
1992,1627920,shikoku,04
1992,4578557,kyushu,04
1992,357106,okinawa,04
1992,1835125,hokkaido,03
1992,4636731,tohoku,03
1992,18559047,tokyo,03
1992,8486474,chubu,03
1992,1848050,hokuriku,03
1992,9793447,kansai,03
1992,3668483,chugoku,03
1992,1758067,shikoku,03
1992,4587817,kyushu,03
1992,343860,okinawa,03
1992,1940349,hokkaido,02
1992,4763215,tohoku,02
1992,19504191,tokyo,02
1992,8748877,chubu,02
1992,1855325,hokuriku,02
1992,10110562,kansai,02
1992,3804125,chugoku,02
1992,1746490,shikoku,02
1992,4679444,kyushu,02
1992,338334,okinawa,02
1992,1866559,hokkaido,01
1992,5137015,tohoku,01
1992,20325682,tokyo,01
1992,9039670,chubu,01
1992,1945172,hokuriku,01
1992,10713846,kansai,01
1992,3874926,chugoku,01
1992,1801169,shikoku,01
1992,5069130,kyushu,01
1992,351780,okinawa,01
1991,1772622,hokkaido,12
1991,4421786,tohoku,12
1991,17659416,tokyo,12
1991,8080730,chubu,12
1991,1780178,hokuriku,12
1991,9407499,kansai,12
1991,3587267,chugoku,12
1991,1614377,shikoku,12
1991,4426953,kyushu,12
1991,342971,okinawa,12
1991,1748999,hokkaido,11
1991,4411965,tohoku,11
1991,18784575,tokyo,11
1991,8300932,chubu,11
1991,1776081,hokuriku,11
1991,9505246,kansai,11
1991,3524765,chugoku,11
1991,1556187,shikoku,11
1991,4465522,kyushu,11
1991,387042,okinawa,11
1991,1771005,hokkaido,10
1991,4737247,tohoku,10
1991,18114389,tokyo,10
1991,8441499,chubu,10
1991,1753101,hokuriku,10
1991,9831920,kansai,10
1991,3640603,chugoku,10
1991,1625532,shikoku,10
1991,4682894,kyushu,10
1991,475818,okinawa,10
1991,1820440,hokkaido,09
1991,4630619,tohoku,09
1991,20467688,tokyo,09
1991,9529465,chubu,09
1991,1840330,hokuriku,09
1991,11556520,kansai,09
1991,4061773,chugoku,09
1991,1817334,shikoku,09
1991,5391296,kyushu,09
1991,542012,okinawa,09
1991,1798549,hokkaido,08
1991,4536786,tohoku,08
1991,21066344,tokyo,08
1991,9321516,chubu,08
1991,1890256,hokuriku,08
1991,12509973,kansai,08
1991,4230787,chugoku,08
1991,1974740,shikoku,08
1991,5789327,kyushu,08
1991,571189,okinawa,08
1991,1718510,hokkaido,07
1991,4692887,tohoku,07
1991,19873010,tokyo,07
1991,8961709,chubu,07
1991,1893224,hokuriku,07
1991,10848446,kansai,07
1991,3671425,chugoku,07
1991,1843182,shikoku,07
1991,4933054,kyushu,07
1991,536546,okinawa,07
1991,1673298,hokkaido,06
1991,4289192,tohoku,06
1991,18139407,tokyo,06
1991,7990312,chubu,06
1991,1731510,hokuriku,06
1991,9472742,kansai,06
1991,3497893,chugoku,06
1991,1601822,shikoku,06
1991,4361999,kyushu,06
1991,466207,okinawa,06
1991,1653440,hokkaido,05
1991,4472282,tohoku,05
1991,17079547,tokyo,05
1991,8152279,chubu,05
1991,1706777,hokuriku,05
1991,9619938,kansai,05
1991,3417215,chugoku,05
1991,1589539,shikoku,05
1991,4492841,kyushu,05
1991,374003,okinawa,05
1991,1790374,hokkaido,04
1991,4497558,tohoku,04
1991,18057206,tokyo,04
1991,8086820,chubu,04
1991,1690545,hokuriku,04
1991,9379132,kansai,04
1991,3518730,chugoku,04
1991,1619476,shikoku,04
1991,4391300,kyushu,04
1991,342621,okinawa,04
1991,1764643,hokkaido,03
1991,4693005,tohoku,03
1991,18102471,tokyo,03
1991,8416723,chubu,03
1991,1806799,hokuriku,03
1991,9867715,kansai,03
1991,3615376,chugoku,03
1991,1715568,shikoku,03
1991,4517238,kyushu,03
1991,311578,okinawa,03
1991,1859540,hokkaido,02
1991,4578077,tohoku,02
1991,18480032,tokyo,02
1991,8419628,chubu,02
1991,1776830,hokuriku,02
