period,prefecture_code,people_transported
2009-07,14,1
2009-07,15,1
2009-07,16,0
2009-07,17,4
2009-07,18,2
2009-07,19,0
2009-07,20,1
2009-07,21,7
2009-07,22,2
2009-07,23,18
2009-07,24,0
2009-07,25,1
2009-07,26,6
2009-07,27,9
2009-07,28,5
2009-07,29,0
2009-07,30,2
2009-07,31,0
2009-07,32,0
2009-07,33,1
2009-07,34,2
2009-07,35,0
2009-07,36,2
2009-07,37,4
2009-07,38,0
2009-07,39,3
2009-07,40,0
2009-07,41,0
2009-07,42,0
2009-07,43,0
2009-07,44,1
2009-07,45,2
2009-07,46,2
2009-07,47,3
2009-07,1,3
2009-07,2,0
2009-07,3,4
2009-07,4,14
2009-07,5,0
2009-07,6,7
2009-07,7,7
2009-07,8,11
2009-07,9,7
2009-07,10,17
2009-07,11,26
2009-07,12,19
2009-07,13,17
2009-07,14,9
2009-07,15,13
2009-07,16,1
2009-07,17,0
2009-07,18,1
2009-07,19,0
2009-07,20,1
2009-07,21,2
2009-07,22,1
2009-07,23,25
2009-07,24,10
2009-07,25,3
2009-07,26,1
2009-07,27,5
2009-07,28,6
2009-07,29,4
2009-07,30,4
2009-07,31,0
2009-07,32,1
2009-07,33,1
2009-07,34,0
2009-07,35,1
2009-07,36,0
2009-07,37,0
2009-07,38,0
2009-07,39,0
2009-07,40,2
2009-07,41,0
2009-07,42,0
2009-07,43,1
2009-07,44,1
2009-07,45,0
2009-07,46,6
2009-07,47,4
2009-07,1,1
2009-07,2,3
2009-07,3,7
2009-07,4,14
2009-07,5,7
2009-07,6,5
2009-07,7,19
2009-07,8,24
2009-07,9,12
2009-07,10,19
2009-07,11,64
2009-07,12,43
2009-07,13,51
2009-07,14,28
2009-07,15,0
2009-07,16,0
2009-07,17,1
2009-07,18,2
2009-07,19,4
2009-07,20,3
2009-07,21,5
2009-07,22,9
2009-07,23,13
2009-07,24,8
2009-07,25,3
2009-07,26,1
2009-07,27,5
2009-07,28,5
2009-07,29,3
2009-07,30,3
2009-07,31,0
2009-07,32,0
2009-07,33,2
2009-07,34,0
2009-07,35,0
2009-07,36,0
2009-07,37,0
2009-07,38,1
2009-07,39,1
2009-07,40,0
2009-07,41,1
2009-07,42,5
2009-07,43,1
2009-07,44,1
2009-07,45,1
2009-07,46,1
2009-07,47,1
2009-07,1,8
2009-07,2,0
2009-07,3,1
2009-07,4,1
2009-07,5,8
2009-07,6,2
2009-07,7,6
2009-07,8,7
2009-07,9,4
2009-07,10,3
2009-07,11,14
2009-07,12,10
2009-07,13,13
2009-07,14,0
2009-07,15,0
2009-07,16,0
2009-07,17,1
2009-07,18,0
2009-07,19,0
2009-07,20,0
2009-07,21,1
2009-07,22,0
2009-07,23,6
2009-07,24,1
2009-07,25,0
2009-07,26,3
2009-07,27,5
2009-07,28,1
2009-07,29,4
2009-07,30,0
2009-07,31,0
2009-07,32,1
2009-07,33,5
2009-07,34,2
2009-07,35,4
2009-07,36,0
2009-07,37,1
2009-07,38,2
2009-07,39,5
2009-07,40,4
2009-07,41,2
2009-07,42,1
2009-07,43,8
2009-07,44,3
2009-07,45,2
2009-07,46,3
2009-07,47,2
2009-07,1,1
2009-07,2,0
2009-07,3,2
2009-07,4,1
2009-07,5,1
2009-07,6,2
2009-07,7,6
2009-07,8,6
2009-07,9,0
2009-07,10,2
2009-07,11,4
2009-07,12,3
2009-07,13,6
2009-07,14,5
2009-07,15,8
2009-07,16,0
2009-07,17,1
2009-07,18,0
2009-07,19,0
2009-07,20,1
2009-07,21,3
2009-07,22,4
2009-07,23,2
2009-07,24,1
2009-07,25,1
2009-07,26,4
2009-07,27,3
2009-07,28,5
2009-07,29,0
2009-07,30,0
2009-07,31,0
2009-07,32,2
2009-07,33,4
2009-07,34,5
2009-07,35,2
2009-07,36,1
2009-07,37,0
2009-07,38,2
2009-07,39,3
2009-07,40,5
2009-07,41,1
2009-07,42,1
2009-07,43,2
2009-07,44,1
2009-07,45,0
2009-07,46,1
2009-07,47,3
2009-07,1,6
2009-07,2,0
2009-07,3,0
2009-07,4,0
2009-07,5,1
2009-07,6,0
2009-07,7,1
2009-07,8,6
2009-07,9,2
2009-07,10,2
2009-07,11,14
2009-07,12,7
2009-07,13,12
2009-07,14,6
2009-07,15,1
2009-07,16,1
2009-07,17,3
2009-07,18,1
2009-07,19,1
2009-07,20,0
2009-07,21,0
2009-07,22,4
2009-07,23,9
2009-07,24,6
2009-07,25,7
2009-07,26,6
2009-07,27,30
2009-07,28,12
2009-07,29,9
2009-07,30,3
2009-07,31,0
2009-07,32,1
2009-07,33,8
2009-07,34,1
2009-07,35,0
2009-07,36,3
2009-07,37,3
2009-07,38,1
2009-07,39,4
2009-07,40,1
2009-07,41,0
2009-07,42,0
2009-07,43,4
2009-07,44,2
2009-07,45,5
2009-07,46,6
2009-07,47,10
2009-07,1,2
2009-07,2,0
2009-07,3,1
2009-07,4,0
2009-07,5,2
2009-07,6,0
2009-07,7,1
2009-07,8,12
2009-07,9,7
2009-07,10,12
2009-07,11,37
2009-07,12,27
2009-07,13,49
2009-07,14,41
2009-07,15,1
2009-07,16,0
2009-07,17,0
2009-07,18,0
2009-07,19,3
2009-07,20,7
2009-07,21,3
2009-07,22,15
2009-07,23,17
2009-07,24,7
2009-07,25,0
2009-07,26,4
2009-07,27,13
2009-07,28,10
2009-07,29,1
2009-07,30,0
2009-07,31,0
2009-07,32,1
2009-07,33,4
2009-07,34,2
2009-07,35,2
2009-07,36,2
2009-07,37,2
2009-07,38,5
2009-07,39,2
2009-07,40,3
2009-07,41,0
2009-07,42,1
2009-07,43,6
2009-07,44,2
2009-07,45,3
2009-07,46,10
2009-07,47,3
2009-07,1,3
2009-07,2,4
2009-07,3,2
2009-07,4,2
2009-07,5,3
2009-07,6,1
2009-07,7,2
2009-07,8,4
2009-07,9,1
2009-07,10,0
2009-07,11,2
2009-07,12,4
2009-07,13,2
2009-07,14,0
2009-07,15,1
2009-07,16,0
2009-07,17,0
2009-07,18,0
2009-07,19,0
2009-07,20,0
2009-07,21,2
2009-07,22,5
2009-07,23,7
2009-07,24,1
2009-07,25,4
2009-07,26,6
2009-07,27,11
2009-07,28,9
2009-07,29,3
2009-07,30,0
2009-07,31,0
2009-07,32,1
2009-07,33,5
2009-07,34,3
2009-07,35,0
2009-07,36,1
2009-07,37,4
2009-07,38,2
2009-07,39,2
2009-07,40,7
2009-07,41,2
2009-07,42,1
2009-07,43,1
2009-07,44,2
2009-07,45,5
2009-07,46,2
2009-07,47,2
2008-07,1,2
2008-07,1,4
2008-07,1,0
2008-07,1,0
2008-07,1,12
2008-07,1,24
2008-07,1,1
2008-07,1,6
2008-07,1,1
2008-07,1,1
2008-07,1,2
2008-07,1,1
2008-07,1,1
2008-07,1,2
2008-07,1,4
2008-07,1,2
2008-07,1,1
2008-07,1,2
2008-07,1,8
2008-07,1,1
2008-07,1,5
2008-07,1,0
2008-07,1,3
2008-07,1,4
2008-07,1,3
2008-07,1,1
2008-07,1,8
2008-07,1,1
2008-07,1,6
2008-07,1,2
2008-07,1,3
2008-07,2,1
2008-07,2,0
2008-07,2,1
2008-07,2,0
2008-07,2,1
2008-07,2,15
2008-07,2,1
2008-07,2,2
2008-07,2,1
2008-07,2,1
2008-07,2,0
2008-07,2,1
2008-07,2,2
2008-07,2,0
2008-07,2,2
2008-07,2,0
2008-07,2,0
2008-07,2,0
2008-07,2,0
2008-07,2,1
2008-07,2,4
2008-07,2,0
2008-07,2,2
2008-07,2,0
2008-07,2,0
2008-07,2,0
2008-07,2,2
2008-07,2,3
2008-07,2,1
2008-07,2,2
2008-07,2,1
2008-07,3,1
2008-07,3,1
2008-07,3,0
2008-07,3,0
2008-07,3,4
2008-07,3,5
2008-07,3,1
2008-07,3,0
2008-07,3,0
2008-07,3,0
2008-07,3,0
2008-07,3,0
2008-07,3,2
2008-07,3,3
2008-07,3,1
2008-07,3,0
2008-07,3,1
2008-07,3,2
2008-07,3,0
2008-07,3,2
2008-07,3,1
2008-07,3,0
2008-07,3,2
2008-07,3,0
2008-07,3,1
2008-07,3,2
2008-07,3,0
2008-07,3,0
2008-07,3,0
2008-07,3,0
2008-07,3,0
2008-07,4,0
2008-07,4,1
2008-07,4,1
2008-07,4,1
2008-07,4,5
2008-07,4,8
2008-07,4,2
2008-07,4,0
2008-07,4,0
2008-07,4,1
2008-07,4,3
2008-07,4,6
2008-07,4,3
2008-07,4,3
2008-07,4,1
2008-07,4,4
2008-07,4,2
2008-07,4,1
2008-07,4,8
2008-07,4,3
2008-07,4,0
2008-07,4,3
2008-07,4,13
2008-07,4,4
2008-07,4,1
2008-07,4,1
2008-07,4,0
2008-07,4,3
2008-07,4,0
2008-07,4,0
2008-07,4,1
2008-07,5,0
2008-07,5,0
2008-07,5,0
2008-07,5,0
2008-07,5,4
2008-07,5,4
2008-07,5,0
2008-07,5,2
2008-07,5,2
2008-07,5,3
2008-07,5,0
2008-07,5,1
2008-07,5,2
2008-07,5,0
2008-07,5,1
2008-07,5,0
2008-07,5,7
2008-07,5,1
2008-07,5,3
2008-07,5,4
2008-07,5,5
2008-07,5,0
2008-07,5,7
2008-07,5,1
2008-07,5,0
2008-07,5,7
2008-07,5,8
2008-07,5,1
2008-07,5,1
2008-07,5,2
2008-07,5,3
2008-07,6,0
2008-07,6,0
2008-07,6,0
2008-07,6,0
2008-07,6,5
2008-07,6,7
2008-07,6,1
2008-07,6,0
2008-07,6,2
2008-07,6,0
2008-07,6,1
2008-07,6,0
2008-07,6,4
2008-07,6,0
2008-07,6,2
2008-07,6,4
2008-07,6,8
2008-07,6,5
2008-07,6,2
2008-07,6,1
2008-07,6,0
2008-07,6,6
2008-07,6,3
2008-07,6,1
2008-07,6,0
2008-07,6,2
2008-07,6,7
2008-07,6,4
2008-07,6,1
2008-07,6,0
2008-07,6,0
2008-07,7,3
2008-07,7,1
2008-07,7,1
2008-07,7,2
2008-07,7,8
2008-07,7,16
2008-07,7,0
2008-07,7,0
2008-07,7,1
2008-07,7,1
2008-07,7,2
2008-07,7,3
2008-07,7,7
2008-07,7,2
2008-07,7,5
2008-07,7,5
2008-07,7,21
2008-07,7,3
2008-07,7,15
2008-07,7,7
2008-07,7,2
2008-07,7,6
2008-07,7,14
2008-07,7,9
2008-07,7,2
2008-07,7,3
2008-07,7,5
2008-07,7,6
2008-07,7,2
2008-07,7,0
2008-07,7,0
2008-07,8,0
2008-07,8,3
2008-07,8,1
2008-07,8,3
2008-07,8,21
2008-07,8,13
2008-07,8,1
2008-07,8,1
2008-07,8,0
2008-07,8,0
2008-07,8,3
2008-07,8,25
2008-07,8,6
2008-07,8,3
2008-07,8,7
2008-07,8,8
2008-07,8,7
2008-07,8,7
2008-07,8,5
2008-07,8,3
2008-07,8,2
2008-07,8,10
2008-07,8,19
2008-07,8,23
2008-07,8,16
2008-07,8,6
2008-07,8,5
2008-07,8,6
2008-07,8,3
2008-07,8,0
2008-07,8,4
2008-07,9,0
2008-07,9,1
2008-07,9,0
2008-07,9,1
2008-07,9,8
2008-07,9,12
2008-07,9,0
2008-07,9,0
2008-07,9,0
2008-07,9,0
2008-07,9,1
2008-07,9,10
2008-07,9,9
2008-07,9,1
2008-07,9,7
2008-07,9,7
2008-07,9,8
2008-07,9,3
2008-07,9,6
2008-07,9,10
2008-07,9,0
2008-07,9,6
2008-07,9,5
2008-07,9,9
2008-07,9,11
2008-07,9,7
2008-07,9,2
2008-07,9,1
2008-07,9,3
2008-07,9,2
2008-07,9,3
2008-07,10,1
2008-07,10,1
2008-07,10,0
2008-07,10,2
2008-07,10,8
2008-07,10,15
2008-07,10,2
2008-07,10,2
2008-07,10,1
2008-07,10,0
2008-07,10,0
2008-07,10,8
2008-07,10,9
2008-07,10,7
2008-07,10,6
2008-07,10,7
2008-07,10,8
2008-07,10,2
2008-07,10,10
2008-07,10,11
2008-07,10,2
2008-07,10,7
2008-07,10,11
2008-07,10,19
2008-07,10,18
2008-07,10,3
2008-07,10,7
2008-07,10,2
2008-07,10,4
2008-07,10,3
2008-07,10,6
2008-07,11,0
2008-07,11,3
2008-07,11,1
2008-07,11,14
2008-07,11,30
2008-07,11,32
2008-07,11,2
2008-07,11,4
2008-07,11,2
2008-07,11,1
2008-07,11,12
2008-07,11,44
2008-07,11,28
2008-07,11,30
2008-07,11,26
2008-07,11,15
2008-07,11,31
2008-07,11,11
2008-07,11,36
2008-07,11,24
2008-07,11,14
2008-07,11,30
2008-07,11,37
2008-07,11,51
2008-07,11,61
2008-07,11,20
2008-07,11,24
2008-07,11,6
2008-07,11,13
2008-07,11,6
2008-07,11,11
2008-07,12,1
2008-07,12,1
2008-07,12,1
2008-07,12,6
2008-07,12,25
2008-07,12,25
2008-07,12,3
2008-07,12,3
2008-07,12,2
2008-07,12,1
2008-07,12,9
2008-07,12,32
2008-07,12,24
2008-07,12,18
2008-07,12,14
2008-07,12,18
2008-07,12,26
2008-07,12,15
2008-07,12,30
2008-07,12,20
2008-07,12,10
2008-07,12,26
2008-07,12,33
2008-07,12,23
2008-07,12,33
2008-07,12,18
2008-07,12,24
2008-07,12,17
2008-07,12,16
2008-07,12,7
2008-07,12,3
2008-07,13,0
2008-07,13,4
2008-07,13,1
2008-07,13,14
2008-07,13,26
2008-07,13,15
2008-07,13,1
2008-07,13,1
2008-07,13,2
2008-07,13,2
2008-07,13,6
2008-07,13,35
2008-07,13,24
2008-07,13,16
2008-07,13,16
2008-07,13,26
2008-07,13,15
2008-07,13,16
2008-07,13,18
2008-07,13,14
2008-07,13,14
2008-07,13,21
2008-07,13,27
2008-07,13,30
2008-07,13,48
2008-07,13,27
2008-07,13,20
2008-07,13,9
2008-07,13,13
2008-07,13,7
2008-07,13,7
2008-07,14,0
2008-07,14,2
2008-07,14,2
2008-07,14,6
2008-07,14,16
2008-07,14,15
2008-07,14,1
2008-07,14,0
2008-07,14,0
2008-07,14,2
2008-07,14,6
2008-07,14,31
2008-07,14,25
2008-07,14,17
2008-07,14,11
2008-07,14,17
2008-07,14,31
2008-07,14,12
2008-07,14,41
2008-07,14,27
2008-07,14,18
2008-07,14,23
2008-07,14,40
2008-07,14,46
2008-07,14,68
2008-07,14,34
2008-07,14,26
2008-07,14,17
2008-07,14,7
2008-07,14,16
2008-07,14,9
2008-07,15,0
2008-07,15,3
2008-07,15,1
2008-07,15,1
2008-07,15,7
2008-07,15,11
2008-07,15,2
2008-07,15,1
2008-07,15,2
2008-07,15,0
2008-07,15,2
2008-07,15,1
2008-07,15,18
2008-07,15,1
2008-07,15,4
2008-07,15,6
2008-07,15,23
2008-07,15,4
2008-07,15,6
2008-07,15,10
2008-07,15,14
2008-07,15,30
2008-07,15,10
2008-07,15,9
2008-07,15,3
2008-07,15,7
2008-07,15,22
2008-07,15,2
2008-07,15,4
2008-07,15,5
2008-07,15,8
2008-07,16,1
2008-07,16,0
2008-07,16,1
2008-07,16,2
2008-07,16,4
2008-07,16,5
2008-07,16,3
2008-07,16,0
2008-07,16,2
2008-07,16,3
2008-07,16,2
2008-07,16,4
2008-07,16,6
2008-07,16,2
2008-07,16,0
2008-07,16,3
2008-07,16,4
2008-07,16,2
2008-07,16,10
2008-07,16,3
2008-07,16,10
2008-07,16,11
2008-07,16,7
2008-07,16,4
2008-07,16,1
2008-07,16,8
2008-07,16,2
2008-07,16,0
2008-07,16,1
2008-07,16,3
2008-07,16,1
2008-07,17,0
2008-07,17,1
2008-07,17,0
2008-07,17,1
2008-07,17,3
2008-07,17,7
2008-07,17,4
2008-07,17,0
2008-07,17,0
2008-07,17,0
2008-07,17,0
2008-07,17,5
2008-07,17,11
2008-07,17,0
2008-07,17,2
2008-07,17,7
2008-07,17,6
2008-07,17,7
2008-07,17,1
2008-07,17,3
2008-07,17,30
2008-07,17,8
2008-07,17,10
2008-07,17,12
2008-07,17,11
2008-07,17,8
2008-07,17,2
2008-07,17,2
2008-07,17,3
2008-07,17,0
2008-07,17,2
2008-07,18,0
2008-07,18,1
2008-07,18,1
2008-07,18,0
2008-07,18,3
2008-07,18,2
2008-07,18,0
2008-07,18,0
2008-07,18,0
2008-07,18,0
2008-07,18,1
2008-07,18,1
2008-07,18,4
2008-07,18,4
2008-07,18,2
2008-07,18,4
2008-07,18,6
2008-07,18,1
2008-07,18,2
2008-07,18,9
2008-07,18,6
2008-07,18,3
2008-07,18,13
2008-07,18,2
2008-07,18,8
2008-07,18,16
2008-07,18,5
2008-07,18,1
2008-07,18,2
2008-07,18,1
2008-07,18,0
2008-07,19,0
2008-07,19,1
2008-07,19,0
2008-07,19,2
2008-07,19,3
2008-07,19,3
2008-07,19,0
2008-07,19,0
2008-07,19,0
2008-07,19,0
2008-07,19,0
2008-07,19,2
2008-07,19,4
2008-07,19,1
2008-07,19,1
2008-07,19,2
2008-07,19,4
2008-07,19,0
2008-07,19,8
2008-07,19,2
2008-07,19,2
2008-07,19,6
2008-07,19,4
2008-07,19,11
2008-07,19,6
2008-07,19,7
2008-07,19,8
2008-07,19,2
2008-07,19,2
2008-07,19,3
2008-07,19,1
2008-07,20,0
2008-07,20,3
2008-07,20,1
2008-07,20,3
2008-07,20,5
2008-07,20,9
2008-07,20,1
2008-07,20,1
2008-07,20,0
2008-07,20,0
2008-07,20,1
2008-07,20,3
2008-07,20,10
2008-07,20,5
2008-07,20,3
2008-07,20,3
2008-07,20,7
2008-07,20,4
2008-07,20,7
2008-07,20,17
2008-07,20,11
2008-07,20,15
2008-07,20,12
2008-07,20,11
2008-07,20,22
2008-07,20,9
2008-07,20,11
2008-07,20,0
2008-07,20,7
2008-07,20,0
2008-07,20,4
2008-07,21,3
2008-07,21,3
2008-07,21,0
2008-07,21,5
2008-07,21,19
2008-07,21,11
2008-07,21,3
2008-07,21,1
2008-07,21,1
2008-07,21,0
2008-07,21,3
2008-07,21,9
2008-07,21,19
2008-07,21,12
2008-07,21,10
2008-07,21,5
2008-07,21,5
2008-07,21,3
2008-07,21,14
2008-07,21,14
2008-07,21,5
2008-07,21,8
2008-07,21,11
2008-07,21,20
2008-07,21,23
2008-07,21,35
2008-07,21,28
2008-07,21,3
2008-07,21,8
2008-07,21,6
2008-07,21,6
2008-07,22,1
2008-07,22,1
2008-07,22,0
2008-07,22,6
2008-07,22,13
2008-07,22,10
2008-07,22,1
2008-07,22,1
2008-07,22,0
2008-07,22,2
2008-07,22,3
2008-07,22,19
2008-07,22,18
2008-07,22,25
2008-07,22,12
2008-07,22,10
2008-07,22,18
2008-07,22,5
2008-07,22,29
2008-07,22,23
2008-07,22,18
2008-07,22,18
2008-07,22,23
2008-07,22,12
2008-07,22,25
2008-07,22,39
2008-07,22,33
2008-07,22,8
2008-07,22,14
2008-07,22,8
2008-07,22,13
2008-07,23,6
2008-07,23,4
2008-07,23,3
2008-07,23,20
2008-07,23,53
2008-07,23,26
2008-07,23,16
2008-07,23,8
2008-07,23,10
2008-07,23,8
2008-07,23,12
2008-07,23,33
2008-07,23,45
2008-07,23,56
2008-07,23,57
2008-07,23,34
2008-07,23,30
2008-07,23,27
2008-07,23,44
2008-07,23,63
2008-07,23,39
2008-07,23,38
2008-07,23,50
2008-07,23,60
2008-07,23,81
2008-07,23,98
2008-07,23,79
2008-07,23,22
2008-07,23,24
2008-07,23,23
2008-07,23,15
2008-07,24,1
2008-07,24,0
2008-07,24,0
2008-07,24,5
2008-07,24,4
2008-07,24,4
2008-07,24,2
2008-07,24,0
2008-07,24,0
2008-07,24,1
2008-07,24,1
2008-07,24,11
2008-07,24,5
2008-07,24,13
2008-07,24,6
2008-07,24,11
2008-07,24,7
2008-07,24,6
2008-07,24,8
2008-07,24,16
2008-07,24,6
2008-07,24,3
2008-07,24,18
2008-07,24,12
2008-07,24,14
2008-07,24,28
2008-07,24,30
2008-07,24,11
2008-07,24,2
2008-07,24,4
2008-07,24,6
2008-07,25,2
2008-07,25,1
2008-07,25,3
2008-07,25,3
2008-07,25,5
2008-07,25,9
2008-07,25,8
2008-07,25,3
2008-07,25,2
2008-07,25,2
2008-07,25,2
2008-07,25,4
2008-07,25,10
2008-07,25,5
2008-07,25,7
2008-07,25,0
2008-07,25,8
2008-07,25,4
2008-07,25,2
2008-07,25,19
2008-07,25,12
2008-07,25,6
2008-07,25,9
2008-07,25,21
2008-07,25,6
2008-07,25,23
2008-07,25,9
2008-07,25,2
2008-07,25,2
2008-07,25,6
2008-07,25,2
2008-07,26,0
2008-07,26,1
2008-07,26,5
2008-07,26,8
2008-07,26,13
2008-07,26,16
2008-07,26,6
2008-07,26,8
2008-07,26,3
2008-07,26,2
2008-07,26,3
2008-07,26,17
2008-07,26,17
2008-07,26,14
2008-07,26,9
2008-07,26,5
2008-07,26,15
2008-07,26,6
2008-07,26,16
2008-07,26,19
2008-07,26,36
2008-07,26,22
2008-07,26,21
2008-07,26,33
2008-07,26,39
2008-07,26,25
2008-07,26,36
2008-07,26,11
2008-07,26,2
2008-07,26,8
2008-07,26,10
2008-07,27,7
2008-07,27,2
2008-07,27,18
2008-07,27,14
2008-07,27,18
2008-07,27,29
2008-07,27,23
2008-07,27,5
2008-07,27,6
2008-07,27,6
2008-07,27,9
2008-07,27,40
2008-07,27,32
2008-07,27,18
2008-07,27,24
2008-07,27,17
2008-07,27,25
2008-07,27,11
2008-07,27,48
2008-07,27,93
2008-07,27,60
2008-07,27,59
2008-07,27,56
2008-07,27,68
2008-07,27,71
2008-07,27,53
2008-07,27,75
2008-07,27,25
2008-07,27,12
2008-07,27,17
2008-07,27,19
2008-07,28,4
2008-07,28,2
2008-07,28,4
2008-07,28,11
2008-07,28,14
2008-07,28,28
2008-07,28,15
2008-07,28,5
2008-07,28,10
2008-07,28,6
2008-07,28,6
2008-07,28,22
2008-07,28,28
2008-07,28,26
2008-07,28,26
2008-07,28,13
2008-07,28,21
2008-07,28,13
2008-07,28,34
2008-07,28,73
2008-07,28,30
2008-07,28,33
2008-07,28,40
2008-07,28,42
2008-07,28,45
2008-07,28,57
2008-07,28,56
2008-07,28,23
2008-07,28,5
2008-07,28,20
2008-07,28,13
2008-07,29,0
2008-07,29,0
2008-07,29,0
2008-07,29,3
2008-07,29,8
2008-07,29,6
2008-07,29,7
2008-07,29,2
2008-07,29,2
2008-07,29,1
2008-07,29,2
2008-07,29,6
2008-07,29,5
2008-07,29,10
2008-07,29,10
2008-07,29,5
2008-07,29,5
2008-07,29,1
2008-07,29,8
2008-07,29,6
2008-07,29,12
2008-07,29,18
2008-07,29,14
2008-07,29,8
2008-07,29,9
2008-07,29,16
2008-07,29,16
2008-07,29,1
2008-07,29,1
2008-07,29,3
2008-07,29,5
2008-07,30,1
2008-07,30,0
2008-07,30,2
2008-07,30,2
2008-07,30,3
2008-07,30,3
2008-07,30,4
2008-07,30,0
2008-07,30,1
2008-07,30,1
2008-07,30,0
2008-07,30,3
2008-07,30,3
2008-07,30,1
2008-07,30,9
2008-07,30,2
2008-07,30,20
2008-07,30,3
2008-07,30,9
2008-07,30,16
2008-07,30,11
2008-07,30,3
2008-07,30,8
2008-07,30,8
2008-07,30,9
2008-07,30,6
2008-07,30,9
2008-07,30,12
2008-07,30,5
2008-07,30,5
2008-07,30,4
2008-07,31,0
2008-07,31,2
2008-07,31,0
2008-07,31,3
2008-07,31,2
2008-07,31,15
2008-07,31,2
2008-07,31,0
2008-07,31,0
2008-07,31,0
2008-07,31,2
2008-07,31,1
2008-07,31,6
2008-07,31,5
2008-07,31,1
2008-07,31,3
2008-07,31,2
2008-07,31,0
2008-07,31,1
2008-07,31,6
2008-07,31,6
2008-07,31,4
2008-07,31,7
2008-07,31,3
2008-07,31,6
2008-07,31,10
2008-07,31,2
2008-07,31,0
2008-07,31,0
2008-07,31,2
2008-07,31,2
2008-07,32,1
2008-07,32,0
2008-07,32,0
2008-07,32,2
2008-07,32,1
2008-07,32,2
2008-07,32,2
2008-07,32,1
2008-07,32,3
2008-07,32,0
2008-07,32,1
2008-07,32,3
2008-07,32,5
2008-07,32,6
2008-07,32,4
2008-07,32,6
2008-07,32,7
2008-07,32,3
2008-07,32,2
2008-07,32,7
2008-07,32,4
2008-07,32,6
2008-07,32,7
2008-07,32,9
2008-07,32,5
2008-07,32,3
2008-07,32,2
2008-07,32,2
2008-07,32,3
2008-07,32,5
2008-07,32,5
2008-07,33,4
2008-07,33,0
2008-07,33,3
2008-07,33,3
2008-07,33,1
2008-07,33,11
2008-07,33,11
2008-07,33,6
2008-07,33,4
2008-07,33,3
2008-07,33,4
2008-07,33,11
2008-07,33,11
2008-07,33,6
2008-07,33,13
2008-07,33,14
2008-07,33,19
2008-07,33,12
2008-07,33,15
2008-07,33,26
2008-07,33,18
2008-07,33,18
2008-07,33,21
2008-07,33,21
2008-07,33,21
2008-07,33,38
2008-07,33,27
2008-07,33,17
2008-07,33,8
2008-07,33,14
2008-07,33,3
2008-07,34,0
2008-07,34,0
2008-07,34,3
2008-07,34,6
2008-07,34,4
2008-07,34,17
2008-07,34,13
2008-07,34,11
2008-07,34,6
2008-07,34,5
2008-07,34,6
2008-07,34,8
2008-07,34,10
2008-07,34,10
2008-07,34,11
2008-07,34,10
2008-07,34,11
2008-07,34,9
2008-07,34,17
2008-07,34,24
2008-07,34,19
2008-07,34,22
2008-07,34,13
2008-07,34,17
2008-07,34,29
2008-07,34,26
2008-07,34,28
2008-07,34,20
2008-07,34,19
2008-07,34,9
2008-07,34,11
2008-07,35,0
2008-07,35,0
2008-07,35,0
2008-07,35,6
2008-07,35,3
2008-07,35,9
2008-07,35,11
2008-07,35,5
2008-07,35,4
2008-07,35,3
2008-07,35,2
2008-07,35,8
2008-07,35,9
2008-07,35,5
2008-07,35,11
2008-07,35,2
2008-07,35,11
2008-07,35,8
2008-07,35,28
2008-07,35,21
2008-07,35,6
2008-07,35,8
2008-07,35,5
2008-07,35,6
2008-07,35,11
2008-07,35,10
2008-07,35,15
2008-07,35,16
2008-07,35,12
2008-07,35,8
2008-07,35,6
2008-07,36,0
2008-07,36,0
2008-07,36,1
2008-07,36,5
2008-07,36,0
2008-07,36,3
2008-07,36,2
2008-07,36,1
2008-07,36,1
2008-07,36,1
2008-07,36,2
2008-07,36,3
2008-07,36,5
2008-07,36,4
2008-07,36,6
2008-07,36,3
2008-07,36,2
2008-07,36,2
2008-07,36,3
2008-07,36,13
2008-07,36,6
2008-07,36,2
2008-07,36,1
2008-07,36,2
2008-07,36,3
2008-07,36,6
2008-07,36,5
2008-07,36,1
2008-07,36,1
2008-07,36,1
2008-07,36,3
2008-07,37,0
2008-07,37,1
2008-07,37,4
2008-07,37,3
2008-07,37,0
2008-07,37,5
2008-07,37,6
2008-07,37,1
2008-07,37,1
2008-07,37,3
2008-07,37,3
2008-07,37,4
2008-07,37,4
2008-07,37,7
2008-07,37,7
2008-07,37,3
2008-07,37,4
2008-07,37,5
2008-07,37,16
2008-07,37,15
2008-07,37,9
2008-07,37,11
2008-07,37,8
2008-07,37,3
2008-07,37,10
2008-07,37,9
2008-07,37,17
2008-07,37,11
2008-07,37,5
2008-07,37,7
2008-07,37,4
2008-07,38,2
2008-07,38,1
2008-07,38,2
2008-07,38,6
2008-07,38,2
2008-07,38,7
2008-07,38,1
2008-07,38,3
2008-07,38,4
2008-07,38,2
2008-07,38,2
2008-07,38,6
2008-07,38,10
2008-07,38,10
2008-07,38,3
2008-07,38,9
2008-07,38,8
2008-07,38,3
2008-07,38,7
2008-07,38,25
2008-07,38,20
2008-07,38,10
2008-07,38,8
2008-07,38,10
2008-07,38,8
2008-07,38,9
2008-07,38,17
2008-07,38,9
2008-07,38,15
2008-07,38,4
2008-07,38,13
2008-07,39,2
2008-07,39,1
2008-07,39,0
2008-07,39,6
2008-07,39,1
2008-07,39,1
2008-07,39,5
2008-07,39,5
2008-07,39,4
2008-07,39,1
2008-07,39,1
2008-07,39,6
2008-07,39,1
