Japan, Deaths (5x1) Last modified:2023-12-05, ver.004_004 JMD(IPSS)

Year       Age          Female             Male            Total
1947       0             93851.04        111733.55        205584.59
1947       1-4           60142.42         63294.35        123436.77
1947       5-9           14243.35         15892.43         30135.78
1947      10-14           8342.83          8228.04         16570.87
1947      15-19          18498.37         18097.11         36595.48
1947      20-24          27257.57         28048.29         55305.86
1947      25-29          22387.02         20790.41         43177.43
1947      30-34          19469.26         19561.90         39031.16
1947      35-39          18062.95         19980.42         38043.37
1947      40-44          16294.28         20565.13         36859.41
1947      45-49          17137.07         24094.44         41231.51
1947      50-54          18941.77         27640.78         46582.55
1947      55-59          22485.08         33778.28         56263.36
1947      60-64          29986.13         40644.68         70630.81
1947      65-69          38420.04         47113.57         85533.61
1947      70-74          43280.60         43837.57         87118.17
1947      75-79          34795.63         28900.32         63695.95
1947      80-84          25315.75         16389.03         41704.78
1947      85-89          10062.44          5483.70         15546.14
1947      90-94           3121.93          1352.66          4474.59
1947      95-99            429.41           211.25           640.66
1947     100-104            32.01            21.02            53.03
1947     105-109             5.00             5.00            10.00
1947     110+                6.00             6.00            12.00
1948       0             74677.49         90860.74        165538.23
1948       1-4           38466.00         41192.05         79658.05
1948       5-9           10275.95         12032.83         22308.78
1948      10-14           6836.61          6794.11         13630.72
1948      15-19          15008.13         14590.12         29598.25
1948      20-24          25027.92         25557.99         50585.91
1948      25-29          21062.23         19179.25         40241.48
1948      30-34          17050.53         16966.25         34016.78
1948      35-39          16440.12         17263.54         33703.66
1948      40-44          14935.09         17924.13         32859.22
1948      45-49          15871.72         21038.92         36910.64
1948      50-54          17662.93         24730.25         42393.18
1948      55-59          20711.00         29572.61         50283.61
1948      60-64          25953.54         34675.19         60628.73
1948      65-69          34169.11         39470.51         73639.62
1948      70-74          38337.93         37430.67         75768.60
1948      75-79          30481.61         24258.82         54740.43
1948      80-84          22293.07         14252.83         36545.90
1948      85-89           8745.92          4501.03         13246.95
1948      90-94           2624.78          1135.01          3759.79
1948      95-99            380.27           135.13           515.40
1948     100-104            20.00             9.00            29.00
1948     105-109             2.00             2.00             4.00
1948     110+                3.00             0.00             3.00
1949       0             77059.89         91460.84        168520.73
1949       1-4           43343.36         45960.53         89303.89
1949       5-9           10161.98         11512.88         21674.86
1949      10-14           5822.12          5720.43         11542.55
1949      15-19          12842.49         12298.23         25140.72
1949      20-24          21463.15         22991.76         44454.91
1949      25-29          19682.79         17906.61         37589.40
1949      30-34          15575.01         14856.32         30431.33
1949      35-39          15226.92         15940.76         31167.68
1949      40-44          14134.72         16849.16         30983.88
1949      45-49          15128.91         20176.56         35305.47
1949      50-54          17011.28         23598.01         40609.29
1949      55-59          19743.81         28470.09         48213.90
1949      60-64          25891.00         34727.75         60618.75
1949      65-69          33515.47         39631.82         73147.29
1949      70-74          39247.59         38927.52         78175.11
1949      75-79          32460.28         26501.26         58961.54
1949      80-84          23864.61         15475.57         39340.18
1949      85-89          10041.93          5290.25         15332.18
1949      90-94           2960.57          1326.59          4287.16
1949      95-99            413.07           181.07           594.14
1949     100-104            34.00            12.00            46.00
1949     105-109             1.00             1.00             2.00
1949     110+                1.00             0.00             1.00
1950       0             64283.12         76284.89        140568.01
1950       1-4           40355.48         42062.89         82418.37
1950       5-9            9189.16         10592.26         19781.42
1950      10-14           5165.22          5050.51         10215.73
1950      15-19          10569.47         10660.30         21229.77
1950      20-24          17223.04         18661.28         35884.32
1950      25-29          17019.00         15898.89         32917.89
1950      30-34          13878.25         12547.24         26425.49
1950      35-39          14046.30         14138.03         28184.33
1950      40-44          13658.20         15686.78         29344.98
1950      45-49          14778.47         19153.51         33931.98
1950      50-54          17076.03         23319.60         40395.63
1950      55-59          19734.65         28720.28         48454.93
1950      60-64          26330.18         35045.41         61375.59
1950      65-69          34791.18         41054.39         75845.57
1950      70-74          41679.81         42440.07         84119.88
1950      75-79          36429.57         30649.23         67078.80
1950      80-84          25748.06         17016.46         42764.52
1950      85-89          11860.79          6347.14         18207.93
1950      90-94           3451.82          1523.76          4975.58
1950      95-99            496.11           204.10           700.21
1950     100-104            37.00            15.00            52.00
1950     105-109             0.00             1.00             1.00
1950     110+                2.00             0.00             2.00
1951       0             56006.24         66867.55        122873.79
1951       1-4           38694.86         40938.18         79633.04
1951       5-9            7765.17          8817.47         16582.64
1951      10-14           4435.10          4510.23          8945.33
1951      15-19           8043.18          8672.46         16715.64
1951      20-24          12936.29         14300.75         27237.04
1951      25-29          13700.30         12956.68         26656.98
1951      30-34          11833.26         10183.55         22016.81
1951      35-39          12184.27         11673.62         23857.89
1951      40-44          12559.28         14155.75         26715.03
1951      45-49          13696.31         17611.93         31308.24
1951      50-54          15999.35         22267.18         38266.53
1951      55-59          19336.42         27610.47         46946.89
1951      60-64          25196.57         34677.85         59874.42
1951      65-69          33178.73         39612.11         72790.84
1951      70-74          41114.91         41561.20         82676.11
1951      75-79          38467.85         31689.68         70157.53
1951      80-84          25056.55         16371.87         41428.42
1951      85-89          12341.28          6494.35         18835.63
1951      90-94           3323.07          1388.07          4711.14
1951      95-99            556.00           169.00           725.00
1951     100-104            28.00             8.00            36.00
1951     105-109             4.00             1.00             5.00
1951     110+                1.00             1.00             2.00
1952       0             45068.90         54057.89         99126.79
1952       1-4           29067.52         30373.99         59441.51
1952       5-9            6927.60          8391.38         15318.98
1952      10-14           3757.34          4194.68          7952.02
1952      15-19           6424.56          7462.24         13886.80
1952      20-24          10475.90         12009.97         22485.87
1952      25-29          11233.98         11252.85         22486.83
1952      30-34          10293.89          8705.43         18999.32
1952      35-39          10584.92          9750.62         20335.54
1952      40-44          11545.01         12817.11         24362.12
1952      45-49          12375.07         16176.67         28551.74
1952      50-54          15985.39         21755.58         37740.97
1952      55-59          18904.62         27353.51         46258.13
1952      60-64          24040.07         33446.50         57486.57
1952      65-69          31947.76         38835.39         70783.15
1952      70-74          40055.47         40779.72         80835.19
1952      75-79          39158.39         32715.36         71873.75
1952      80-84          25108.17         16780.74         41888.91
1952      85-89          13020.13          6804.14         19824.27
1952      90-94           3313.27          1357.22          4670.49
1952      95-99            534.03           168.01           702.04
1952     100-104            37.00            16.00            53.00
1952     105-109             3.00             0.00             3.00
1952     110+                1.00             0.00             1.00
1953       0             41591.14         49846.98         91438.12
1953       1-4           24610.62         25913.13         50523.75
1953       5-9            7088.03          8354.34         15442.37
1953      10-14           3306.48          3868.61          7175.09
1953      15-19           5631.83          6963.11         12594.94
1953      20-24           9551.42         11869.90         21421.32
1953      25-29          10217.51         11010.77         21228.28
1953      30-34           9559.43          8136.30         17695.73
1953      35-39           9631.41          9007.44         18638.85
1953      40-44          10995.60         11808.88         22804.48
1953      45-49          12313.82         15611.50         27925.32
1953      50-54          15925.35         22150.55         38075.90
1953      55-59          19186.83         28416.54         47603.37
1953      60-64          24424.61         34656.56         59081.17
1953      65-69          32643.82         40507.49         73151.31
1953      70-74          43095.35         44062.05         87157.40
1953      75-79          43989.48         37493.00         81482.48
1953      80-84          28824.28         19838.18         48662.46
1953      85-89          15658.31          8485.36         24143.67
1953      90-94           3750.56          1587.25          5337.81
1953      95-99            648.09           244.04           892.13
1953     100-104            39.00            26.00            65.00
1953     105-109             4.00             1.00             5.00
1953     110+                1.00             0.00             1.00
1954       0             35776.45         43176.80         78953.25
1954       1-4           19956.93         21285.85         41242.78
1954       5-9            7038.69          8400.14         15438.83
1954      10-14           3096.31          3776.52          6872.83
1954      15-19           5111.50          6849.91         11961.41
1954      20-24           9062.86         12289.65         21352.51
1954      25-29           9739.96         11796.58         21536.54
1954      30-34           9362.89          8679.17         18042.06
1954      35-39           8924.86          8802.17         17727.03
1954      40-44          10344.98         11765.58         22110.56
1954      45-49          11813.14         15616.10         27429.24
1954      50-54          15476.50         22045.96         37522.46
1954      55-59          18085.75         28199.78         46285.53
1954      60-64          22474.17         33464.50         55938.67
1954      65-69          30593.96         39239.27         69833.23
1954      70-74          38744.74         41173.53         79918.27
1954      75-79          40526.92         34941.69         75468.61
1954      80-84          27045.61         18658.52         45704.13
1954      85-89          14170.37          7663.04         21833.41
1954      90-94           3816.36          1621.21          5437.57
1954      95-99            617.05           197.02           814.07
1954     100-104            51.00            14.00            65.00
1954     105-109             2.00             1.00             3.00
1954     110+                0.00             0.00             0.00
1955       0             31173.57         37630.06         68803.63
1955       1-4           14527.26         16071.89         30599.15
1955       5-9            6068.12          8172.44         14240.56
1955      10-14           2938.06          3610.20          6548.26
1955      15-19           4593.09          6399.37         10992.46
1955      20-24           8048.13         11335.62         19383.75
1955      25-29           8622.15         10740.59         19362.74
1955      30-34           8457.15          8202.47         16659.62
1955      35-39           8435.15          8017.44         16452.59
1955      40-44           9895.20         10847.59         20742.79
1955      45-49          11717.21         15238.83         26956.04
1955      50-54          14773.28         21270.16         36043.44
1955      55-59          17855.32         27139.49         44994.81
1955      60-64          22238.41         33422.82         55661.23
1955      65-69          30044.56         39910.19         69954.75
1955      70-74          38691.70         41483.26         80174.96
1955      75-79          41438.76         35901.98         77340.74
1955      80-84          29308.53         20223.11         49531.64
1955      85-89          14683.27          7572.41         22255.68
1955      90-94           4062.06          1828.10          5890.16
1955      95-99            648.00           209.00           857.00
1955     100-104            56.00            16.00            72.00
1955     105-109             2.00             3.00             5.00
1955     110+                0.00             0.00             0.00
1956       0             30382.44         37311.54         67693.98
1956       1-4           12859.18         14315.96         27175.14
1956       5-9            5866.10          7744.52         13610.62
1956      10-14           2494.00          3210.21          5704.21
1956      15-19           4355.08          6082.41         10437.49
1956      20-24           7684.10         10954.75         18638.85
1956      25-29           8078.10         10344.69         18422.79
1956      30-34           8378.10          8277.58         16655.68
1956      35-39           8090.10          8075.55         16165.65
1956      40-44           9615.12         10778.74         20393.86
1956      45-49          11974.19         15565.06         27539.25
1956      50-54          14852.21         21759.47         36611.68
1956      55-59          18919.28         29272.98         48192.26
1956      60-64          23473.32         35680.43         59153.75
1956      65-69          31859.46         42141.88         74001.34
1956      70-74          40922.59         44111.02         85033.61
1956      75-79          45767.66         40148.73         85916.39
1956      80-84          35062.50         24421.66         59484.16
1956      85-89          16334.24          8859.60         25193.84
1956      90-94           5276.06          2096.14          7372.20
1956      95-99            751.00           234.00           985.00
1956     100-104            68.00             7.00            75.00
1956     105-109             1.00             1.00             2.00
1956     110+                1.00             0.00             1.00
1957       0             27850.47         34829.84         62680.31
1957       1-4           11472.20         12914.69         24386.89
1957       5-9            5571.11          7165.38         12736.49
1957      10-14           2695.03          3300.19          5995.22
1957      15-19           4498.10          6325.34         10823.44
1957      20-24           7649.11         10673.56         18322.67
1957      25-29           8196.12         10207.56         18403.68
1957      30-34           8526.15          8948.47         17474.62
1957      35-39           8470.12          7906.43         16376.55
1957      40-44           9751.19         10665.57         20416.76
1957      45-49          12484.20         15935.85         28420.05
1957      50-54          14913.26         22041.16         36954.42
1957      55-59          19607.32         31679.66         51286.98
1957      60-64          24426.41         38306.02         62732.43
1957      65-69          32866.54         45316.38         78182.92
1957      70-74          43034.71         47698.54         90733.25
1957      75-79          48901.81         43623.33         92525.14
1957      80-84          39128.66         27408.47         66537.13
1957      85-89          18337.30          9926.53         28263.83
1957      90-94           5724.10          2387.12          8111.22
1957      95-99            762.00           221.00           983.00
1957     100-104            70.00            17.00            87.00
1957     105-109             5.00             4.00             9.00
1957     110+                2.00             0.00             2.00
1958       0             25381.72         31673.52         57055.24
1958       1-4            9053.26         10299.82         19353.08
1958       5-9            4401.13          6129.49         10530.62
1958      10-14           2304.08          3314.27          5618.35
1958      15-19           4076.10          5826.46          9902.56
1958      20-24           6968.20          9906.79         16874.99
1958      25-29           7350.20          9918.79         17268.99
1958      30-34           7398.20          8850.71         16248.91
1958      35-39           7636.21          7659.63         15295.84
1958      40-44           8614.24          9773.79         18388.03
1958      45-49          11749.34         14905.18         26654.52
1958      50-54          14101.38         20537.64         34639.02
1958      55-59          18508.52         29544.34         48052.86
1958      60-64          22633.63         35918.85         58552.48
1958      65-69          29383.82         41474.31         70858.13
1958      70-74          38657.09         42953.42         81610.51
1958      75-79          43929.23         38493.06         82422.29
1958      80-84          35706.00         25060.99         60766.99
1958      85-89          16605.47          9003.71         25609.18
1958      90-94           5352.15          2199.18          7551.33
1958      95-99            675.00           186.00           861.00
1958     100-104            53.00            16.00            69.00
1958     105-109             4.00             1.00             5.00
1958     110+                0.00             0.00             0.00
1959       0             24122.67         30648.00         54770.67
1959       1-4            8053.24          9881.65         17934.89
1959       5-9            4122.11          5690.38          9812.49
1959      10-14           2484.08          3453.23          5937.31
1959      15-19           3989.11          5942.39          9931.50
1959      20-24           6086.18          9167.59         15253.77
1959      25-29           6969.20          9558.63         16527.83
1959      30-34           7402.20          9118.59         16520.79
1959      35-39           7684.21          7812.50         15496.71
1959      40-44           8504.23          9319.60         17823.83
1959      45-49          11363.31         14366.94         25730.25
1959      50-54          14236.38         20296.33         34532.71
1959      55-59          18608.51         30043.97         48652.48
1959      60-64          22788.64         36210.36         58999.00
1959      65-69          29504.83         41660.73         71165.56
1959      70-74          38694.09         45026.93         83721.02
1959      75-79          44382.23         39606.58         83988.81
1959      80-84          38062.08         26983.76         65045.84
1959      85-89          18467.52         10154.67         28622.19
1959      90-94           5972.17          2364.16          8336.33
1959      95-99            812.01           228.00          1040.01
1959     100-104            61.00            24.00            85.00
1959     105-109             0.00             3.00             3.00
1959     110+                0.00             0.00             0.00
1960       0             21579.33         27715.24         49294.57
1960       1-4            6886.10          8513.39         15399.49
1960       5-9            3422.04          4787.23          8209.27
1960      10-14           2282.00          3263.15          5545.15
1960      15-19           3661.06          6168.27          9829.33
1960      20-24           5709.10          8828.40         14537.50
1960      25-29           6379.10          9356.44         15735.54
1960      30-34           6755.10          8820.41         15575.51
1960      35-39           7369.10          8149.37         15518.47
1960      40-44           8129.10          9298.40         17427.50
1960      45-49          11511.19         14165.64         25676.83
1960      50-54          14327.21         20848.94         35176.15
1960      55-59          18466.27         30158.36         48624.63
1960      60-64          23697.35         38200.71         61898.06
1960      65-69          30218.46         44072.99         74291.45
1960      70-74          40877.60         48426.17         89303.77
1960      75-79          47574.70         42751.92         90326.62
1960      80-84          41413.63         29363.32         70776.95
1960      85-89          21208.33         11678.54         32886.87
1960      90-94           6546.11          2626.14          9172.25
1960      95-99            984.00           310.00          1294.00
1960     100-104            73.00            21.00            94.00
1960     105-109             3.00             2.00             5.00
1960     110+                0.00             0.00             0.00
1961       0             19572.31         25895.09         45467.40
1961       1-4            5922.10          7361.61         13283.71
1961       5-9            2806.02          4307.35          7113.37
1961      10-14           2210.00          3414.27          5624.27
1961      15-19           3269.06          5850.47          9119.53
1961      20-24           5102.10          8480.69         13582.79
1961      25-29           5885.10          8846.70         14731.80
1961      30-34           6533.10          8768.71         15301.81
1961      35-39           7063.10          8423.68         15486.78
1961      40-44           7963.10          9055.74         17018.84
1961      45-49          10769.18         13884.12         24653.30
1961      50-54          14464.21         20384.65         34848.86
1961      55-59          18079.27         29495.38         47574.65
1961      60-64          23423.37         38007.06         61430.43
1961      65-69          30387.46         44192.56         74580.02
1961      70-74          40312.63         48189.88         88502.51
1961      75-79          46734.71         41916.36         88651.07
1961      80-84          42454.66         29674.39         72129.05
1961      85-89          23053.35         12706.04         35759.39
1961      90-94           6662.10          2654.23          9316.33
1961      95-99           1051.00           330.02          1381.02
1961     100-104            67.00            19.00            86.00
1961     105-109             1.00             0.00             1.00
1961     110+                0.00             0.00             0.00
1962       0             18638.23         24159.44         42797.67
1962       1-4            5170.07          6528.11         11698.18
1962       5-9            2392.00          3488.08          5880.08
1962      10-14           2089.00          3118.08          5207.08
1962      15-19           2674.00          5060.10          7734.10
1962      20-24           4713.09          7802.13         12515.22
1962      25-29           5538.10          8306.15         13844.25
1962      30-34           6195.10          8658.17         14853.27
1962      35-39           6907.10          8844.17         15751.27
1962      40-44           7842.10          9139.18         16981.28
1962      45-49          10600.11         13607.25         24207.36
1962      50-54          14857.20         20625.37         35482.57
1962      55-59          17735.20         29140.53         46875.73
1962      60-64          24306.30         39811.73         64118.03
1962      65-69          31252.38         46762.87         78015.25
1962      70-74          41377.50         51083.94         92461.44
1962      75-79          48579.59         45413.82         93993.41
1962      80-84          44624.55         32034.58         76659.13
1962      85-89          25580.32         13905.24         39485.56
1962      90-94           7108.09          2951.04         10059.13
1962      95-99           1189.00           362.00          1551.00
1962     100-104            66.00            23.00            89.00
1962     105-109             4.00             1.00             5.00
1962     110+                0.00             0.00             0.00
1963       0             16679.32         21764.39         38443.71
1963       1-4            4304.10          5793.36         10097.46
1963       5-9            1989.02          3252.22          5241.24
1963      10-14           1601.00          2726.19          4327.19
1963      15-19           2529.04          4848.32          7377.36
1963      20-24           4246.10          7279.47         11525.57
1963      25-29           4962.10          7767.48         12729.58
1963      30-34           5587.10          8515.55         14102.65
1963      35-39           6648.11          9403.59         16051.70
1963      40-44           7708.14          9141.58         16849.72
1963      45-49          10174.20         13091.84         23266.04
1963      50-54          14009.28         19714.26         33723.54
1963      55-59          17137.34         27869.76         45007.10
1963      60-64          23241.46         39071.50         62312.96
1963      65-69          30503.57         45477.88         75981.45
1963      70-74          38790.76         48159.06         86949.82
1963      75-79          44859.86         42407.70         87267.56
1963      80-84          41728.81         29138.85         70867.66
1963      85-89          24500.48         12794.80         37295.28
1963      90-94           6937.15          2919.19          9856.34
1963      95-99           1101.00           316.01          1417.01
1963     100-104            57.00            16.00            73.00
1963     105-109             6.00             0.00             6.00
1963     110+                0.00             0.00             0.00
1964       0             15045.39         19924.03         34969.42
1964       1-4            3990.10          5243.54          9233.64
1964       5-9            1893.03          3089.31          4982.34
1964      10-14           1544.01          2484.26          4028.27
1964      15-19           2328.09          5159.53          7487.62
1964      20-24           3986.10          7283.74         11269.84
1964      25-29           4595.11          7341.75         11936.86
1964      30-34           5340.13          8187.83         13527.96
1964      35-39           6528.18          9658.98         16187.16
1964      40-44           7812.21          9526.97         17339.18
1964      45-49           9956.26         12343.27         22299.53
1964      50-54          13890.37         19450.98         33341.35
1964      55-59          17016.43         27974.86         44991.29
1964      60-64          23156.61         39084.96         62241.57
1964      65-69          30483.78         46128.69         76612.47
1964      70-74          38988.01         48956.98         87944.99
1964      75-79          46016.18         44527.53         90543.71
1964      80-84          42459.10         30082.06         72541.16
1964      85-89          25380.66         13457.36         38838.02
1964      90-94           7754.20          3230.33         10984.53
1964      95-99           1278.03           382.04          1660.07
1964     100-104            90.00            12.00           102.00
1964     105-109             3.00             0.00             3.00
1964     110+                1.00             0.00             1.00
1965       0             14420.22         19322.97         33743.19
1965       1-4            3769.06          5061.24          8830.30
1965       5-9            1708.00          2825.14          4533.14
1965      10-14           1361.00          2260.11          3621.11
1965      15-19           2348.00          5026.26          7374.26
1965      20-24           3693.08          6708.34         10401.42
1965      25-29           4424.10          6744.33         11168.43
1965      30-34           5162.10          8287.42         13449.52
1965      35-39           6352.10          9747.49         16099.59
1965      40-44           7628.10          9827.49         17455.59
1965      45-49           9932.16         12610.63         22542.79
1965      50-54          13839.21         19393.96         33233.17
1965      55-59          17653.28         28289.42         45942.70
1965      60-64          23945.36         40359.04         64304.40
1965      65-69          31968.49         49034.47         81002.96
1965      70-74          40016.62         52401.63         92418.25
1965      75-79          49023.76         48813.44         97837.20
1965      80-84          46037.71         32749.65         78787.36
1965      85-89          28019.43         15111.76         43131.19
1965      90-94           8980.14          3704.19         12684.33
1965      95-99           1359.00           412.00          1771.00
1965     100-104            78.00            25.00           103.00
1965     105-109             3.00             0.00             3.00
1965     110+                0.00             0.00             0.00
1966       0             11193.40         15025.15         26218.55
1966       1-4            3616.12          4752.38          8368.50
1966       5-9            1645.06          2784.22          4429.28
1966      10-14           1343.02          2059.16          3402.18
1966      15-19           2582.10          5566.43          8148.53
1966      20-24           3536.12          6326.50          9862.62
1966      25-29           4072.15          6879.51         10951.66
1966      30-34           5070.20          8034.63         13104.83
1966      35-39           6046.21         10203.79         16250.00
1966      40-44           7578.27         10450.81         18029.08
1966      45-49           9466.34         12048.93         21515.27
1966      50-54          13429.48         18604.45         32033.93
1966      55-59          17622.63         28079.16         45701.79
1966      60-64          22770.81         38531.97         61302.78
1966      65-69          31272.12         47899.68         79171.80
1966      70-74          39553.43         51131.94         90685.37
1966      75-79          46506.65         46441.58         92948.23
1966      80-84          42499.51         30275.32         72774.83
1966      85-89          26853.96         14150.08         41004.04
1966      90-94           8881.32          3664.29         12545.61
1966      95-99           1352.04           420.02          1772.06
1966     100-104            90.00            26.00           116.00
1966     105-109             4.00             0.00             4.00
1966     110+                1.00             0.00             1.00
1967       0             12300.43         16629.09         28929.52
1967       1-4            3201.12          4257.28          7458.40
1967       5-9            1452.05          2453.17          3905.22
1967      10-14           1184.00          1979.11          3163.11
1967      15-19           2437.09          5244.36          7681.45
1967      20-24           3242.11          6257.41          9499.52
1967      25-29           4090.13          6727.44         10817.57
1967      30-34           4740.18          7736.52         12476.70
1967      35-39           5995.21          9971.65         15966.86
1967      40-44           7451.27         10992.73         18444.00
1967      45-49           9390.34         11743.78         21134.12
1967      50-54          12888.45         17845.15         30733.60
1967      55-59          17693.63         27620.82         45314.45
1967      60-64          22674.79         37321.45         59996.24
1967      65-69          31534.12         48865.20         80399.32
1967      70-74          39964.42         51820.41         91784.83
1967      75-79          46770.67         47661.13         94431.80
1967      80-84          42807.52         31590.08         74397.60
1967      85-89          27686.98         14978.99         42665.97
1967      90-94           9813.35          3933.27         13746.62
1967      95-99           1503.04           429.02          1932.06
1967     100-104           107.00            16.00           123.00
1967     105-109             2.00             2.00             4.00
1967     110+                0.00             0.00             0.00
1968       0             11930.05         16691.57         28621.62
1968       1-4            3166.61          4271.99          7438.60
1968       5-9            1522.78          2411.25          3934.03
1968      10-14           1100.56          1651.53          2752.09
1968      15-19           2258.15          4936.60          7194.75
1968      20-24           3231.63          6269.85          9501.48
1968      25-29           3973.03          6517.08         10490.11
1968      30-34           4608.35          7286.79         11895.14
1968      35-39           5820.95          9926.26         15747.21
1968      40-44           7603.86         11521.76         19125.62
1968      45-49           9425.77         12016.21         21441.98
1968      50-54          12829.50         17481.30         30310.80
1968      55-59          17837.05         27678.82         45515.87
1968      60-64          22718.52         37352.86         60071.38
1968      65-69          32079.28         49599.28         81678.56
1968      70-74          40703.62         54140.51         94844.13
1968      75-79          47920.29         49122.83         97043.12
1968      80-84          44010.32         33415.17         77425.49
1968      85-89          28810.61         15766.71         44577.32
1968      90-94          10398.25          4295.00         14693.25
1968      95-99           1565.79           549.50          2115.29
1968     100-104           107.05            28.02           135.07
1968     105-109             2.00             0.00             2.00
1968     110+                0.00             0.00             0.00
1969       0             11332.67         15556.38         26889.05
1969       1-4            3122.75          4255.39          7378.14
1969       5-9            1415.34          2516.99          3932.33
1969      10-14           1033.24          1665.32          2698.56
1969      15-19           2074.48          5050.04          7124.52
1969      20-24           3425.80          6697.33         10123.13
1969      25-29           3942.94          6677.32         10620.26
1969      30-34           4566.08          7327.84         11893.92
1969      35-39           5886.38         10357.24         16243.62
1969      40-44           7462.76         12424.90         19887.66
1969      45-49           9886.34         12547.97         22434.31
1969      50-54          12498.94         16865.42         29364.36
1969      55-59          17689.18         27169.63         44858.81
1969      60-64          22813.37         37644.95         60458.32
1969      65-69          32426.63         51065.64         83492.27
1969      70-74          41675.81         55888.48         97564.29
1969      75-79          47090.09         50220.96         97311.05
1969      80-84          44338.43         34837.73         79176.16
1969      85-89          29051.84         15800.58         44852.42
1969      90-94          10722.52          4342.44         15064.96
1969      95-99           1698.41           551.43          2249.84
1969     100-104           125.02            41.01           166.03
1969     105-109             0.00             0.00             0.00
1969     110+                2.00             1.00             3.00
1970       0             10667.66         14759.79         25427.45
1970       1-4            3129.77          4341.75          7471.52
1970       5-9            1425.35          2386.07          3811.42
1970      10-14            973.23          1653.42          2626.65
1970      15-19           1963.49          4967.29          6930.78
1970      20-24           3567.89          6818.91         10386.80
1970      25-29           3868.97          6508.65         10377.62
1970      30-34           4294.08          7176.22         11470.30
1970      35-39           5773.44         10357.98         16131.42
1970      40-44           7623.91         12847.14         20471.05
1970      45-49           9889.47         13272.51         23161.98
1970      50-54          12570.13         17027.75         29597.88
1970      55-59          17756.43         26735.16         44491.59
1970      60-64          23884.95         38113.01         61997.96
1970      65-69          33112.26         52180.19         85292.45
1970      70-74          43864.94         58327.52        102192.46
1970      75-79          49443.31         52131.15        101574.46
1970      80-84          47068.73         36452.59         83521.32
1970      85-89          30413.57         16616.39         47029.96
1970      90-94          11664.90          4541.93         16206.83
1970      95-99           1961.48           626.55          2588.03
1970     100-104           158.04            37.03           195.07
1970     105-109             5.00             1.00             6.00
1970     110+                1.00             0.00             1.00
